Date,Open,High,Low,Close,Adj Close,Volume
2019-05-16,3243.199951,3306.000000,3239.699951,3286.300049,3286.300049,0
2019-05-17,3249.699951,3309.300049,3249.699951,3306.000000,3306.000000,0
2019-05-20,3255.600098,3347.000000,3255.600098,3320.000000,3320.000000,0
2019-05-21,3272.800049,3356.100098,3272.800049,3350.000000,3350.000000,0
2019-05-22,null,null,null,null,null,null
2019-05-23,3300.399902,3371.600098,3291.199951,3300.899902,3300.899902,0
2019-05-24,3277.000000,3375.600098,3277.000000,3375.000000,3375.000000,0
2019-05-27,3327.300049,3357.399902,3314.500000,3327.300049,3327.300049,0
2019-05-28,3314.100098,3363.699951,3314.100098,3357.399902,3357.399902,0
2019-05-29,3320.699951,3386.300049,3320.699951,3321.800049,3321.800049,0
2019-05-30,3337.800049,3356.399902,3307.300049,3350.000000,3350.000000,0
2019-05-31,3310.000000,3388.699951,3310.000000,3362.000000,3362.000000,0
2019-06-03,3312.199951,3376.000000,3312.199951,3304.600098,3304.600098,0
2019-06-04,3372.000000,3372.000000,3312.800049,3372.000000,3372.000000,0
2019-06-05,3372.000000,3372.000000,3248.300049,3372.000000,3372.000000,0
2019-06-06,3256.800049,3303.500000,3256.800049,3303.000000,3303.000000,0
2019-06-07,3249.699951,3288.500000,3246.199951,3286.000000,3286.000000,0
2019-06-10,3231.199951,3266.000000,3224.300049,3266.000000,3266.000000,0
2019-06-11,3221.600098,3260.000000,3214.100098,3249.899902,3249.899902,0
2019-06-12,3244.699951,3269.000000,3211.399902,3254.000000,3254.000000,0
2019-06-13,3219.199951,3267.000000,3219.199951,3265.000000,3265.000000,0
2019-06-14,3226.199951,3274.699951,3226.199951,3266.000000,3266.000000,0
2019-06-17,3238.000000,3286.600098,3228.699951,3231.800049,3231.800049,0
2019-06-18,3227.399902,3284.000000,3227.399902,3287.300049,3287.300049,0
2019-06-19,3242.699951,3254.000000,3211.300049,3253.000000,3253.000000,0
2019-06-20,3202.800049,3238.000000,3195.899902,3248.199951,3248.199951,0
2019-06-21,3198.699951,3199.000000,3150.100098,3188.000000,3188.000000,0
2019-06-24,3128.899902,3199.100098,3128.199951,3184.800049,3184.800049,0
2019-06-25,3157.399902,3188.300049,3148.800049,3197.300049,3197.300049,0
2019-06-26,3188.399902,3188.600098,3171.000000,3188.000000,3188.000000,0
2019-06-27,3144.199951,3195.800049,3142.500000,3183.000000,3183.000000,0
2019-06-28,3143.600098,3205.300049,3143.600098,3196.399902,3196.399902,0
2019-07-01,3160.100098,3211.000000,3160.100098,3211.000000,3211.000000,0
2019-07-02,3182.699951,3216.300049,3161.899902,3208.000000,3208.000000,0
2019-07-03,3164.300049,3211.000000,3164.300049,3164.300049,3164.300049,0
2019-07-04,3169.199951,3194.100098,3152.600098,3208.800049,3208.800049,0
2019-07-05,3152.300049,3218.699951,3152.300049,3194.000000,3194.000000,0
2019-07-08,3159.600098,3209.000000,3159.600098,3207.000000,3207.000000,0
2019-07-09,3167.600098,3215.000000,3167.600098,3207.199951,3207.199951,0
2019-07-10,3173.399902,3216.000000,3173.399902,3216.000000,3216.000000,0
2019-07-11,3161.699951,3207.199951,3160.399902,3204.000000,3204.000000,0
2019-07-12,3167.800049,3207.199951,3154.300049,3207.199951,3207.199951,0
2019-07-15,3150.800049,3190.199951,3148.800049,3207.199951,3207.199951,0
2019-07-16,3188.199951,3200.699951,3185.800049,3188.000000,3188.000000,0
2019-07-17,3149.399902,3199.000000,3149.399902,3198.000000,3198.000000,0
2019-07-18,3153.600098,3186.800049,3139.300049,3183.000000,3183.000000,0
2019-07-19,3126.199951,3175.000000,3126.199951,3172.000000,3172.000000,0
2019-07-22,3138.000000,3176.899902,3130.199951,3133.699951,3133.699951,0
2019-07-23,3134.899902,3187.000000,3133.399902,3172.100098,3172.100098,0
2019-07-24,3141.800049,3187.800049,3141.800049,3184.600098,3184.600098,0
2019-07-25,3148.300049,3208.300049,3148.300049,3198.000000,3198.000000,0
2019-07-26,3153.600098,3238.100098,3153.600098,3198.000000,3198.000000,0
2019-07-29,3173.000000,3252.300049,3173.000000,3237.000000,3237.000000,0
2019-07-30,3189.100098,3298.300049,3189.100098,3271.300049,3271.300049,0
2019-07-31,3236.500000,3299.000000,3236.500000,3296.000000,3296.000000,0
2019-08-01,3278.699951,3333.899902,3278.000000,3289.800049,3289.800049,0
2019-08-02,3222.500000,3367.600098,3222.500000,3338.000000,3338.000000,0
2019-08-05,3292.300049,3464.100098,3292.300049,3382.000000,3382.000000,0
2019-08-06,3318.800049,3453.399902,3318.800049,3453.000000,3453.000000,0
2019-08-07,3410.899902,3440.000000,3382.300049,3425.000000,3425.000000,0
2019-08-08,3377.300049,3445.000000,3377.300049,3445.000000,3445.000000,0
2019-08-09,3407.199951,3407.199951,3325.100098,3366.000000,3366.000000,0
2019-08-12,3323.399902,3446.500000,3323.399902,3393.000000,3393.000000,0
2019-08-13,3345.100098,3425.000000,3345.100098,3427.899902,3427.899902,0
2019-08-14,3394.399902,3446.000000,3366.800049,3393.500000,3393.500000,0
2019-08-15,3378.600098,3457.399902,3378.600098,3446.199951,3446.199951,0
2019-08-16,3427.000000,3468.800049,3425.699951,3437.199951,3437.199951,0
2019-08-19,3422.100098,3427.500000,3390.399902,3439.500000,3439.500000,0
2019-08-20,3398.000000,3444.199951,3391.100098,3427.000000,3427.000000,0
2019-08-21,3386.100098,3405.199951,3362.800049,3419.199951,3419.199951,0
2019-08-22,3366.600098,3384.399902,3366.600098,3377.100098,3377.100098,0
2019-08-23,3337.699951,3400.500000,3337.699951,3374.000000,3374.000000,0
2019-08-26,3319.000000,3426.899902,3319.000000,3290.000000,3290.000000,0
2019-08-27,3385.300049,3462.699951,3385.300049,3431.000000,3431.000000,0
2019-08-28,3394.500000,3477.300049,3394.500000,3458.800049,3458.800049,0
2019-08-29,3427.300049,3492.000000,3427.300049,3473.000000,3473.000000,0
2019-08-30,3436.699951,3436.699951,3393.600098,3436.000000,3436.000000,0
2019-09-02,3409.399902,3448.399902,3395.899902,3439.000000,3439.000000,0
2019-09-03,3397.800049,3444.500000,3397.800049,3448.000000,3448.000000,0
2019-09-04,3386.300049,3441.000000,3386.300049,3437.000000,3437.000000,0
2019-09-05,3392.100098,3401.000000,3351.000000,3399.899902,3399.899902,0
2019-09-06,3357.199951,3374.500000,3334.600098,3374.600098,3374.600098,0
2019-09-09,3335.699951,3370.300049,3309.300049,3302.100098,3302.100098,0
2019-09-10,3303.000000,3384.300049,3303.000000,3303.000000,3303.000000,0
2019-09-11,3323.199951,3372.399902,3323.199951,3360.800049,3360.800049,0
2019-09-12,3374.000000,3374.000000,3331.199951,3374.000000,3374.000000,0
2019-09-13,3321.300049,3374.000000,3319.500000,3353.399902,3353.399902,0
2019-09-16,3322.899902,3361.600098,3317.500000,3355.100098,3355.100098,0
2019-09-17,3329.399902,3381.100098,3329.399902,3362.000000,3362.000000,0
2019-09-18,3304.300049,3382.100098,3304.300049,3377.800049,3377.800049,0
2019-09-19,3344.199951,3375.300049,3327.800049,3372.000000,3372.000000,0
2019-09-20,3333.399902,3399.500000,3333.399902,3376.399902,3376.399902,0
2019-09-23,3346.699951,3436.000000,3346.699951,3403.699951,3403.699951,0
2019-09-24,3369.600098,3437.300049,3369.600098,3434.000000,3434.000000,0
2019-09-25,3386.300049,3454.000000,3386.300049,3433.000000,3433.000000,0
2019-09-26,3403.800049,3439.500000,3403.800049,3431.000000,3431.000000,0
2019-09-27,3443.800049,3464.199951,3443.000000,3443.000000,3443.000000,0
2019-09-30,3400.300049,3476.300049,3400.300049,3400.699951,3400.699951,0
2019-10-01,3421.000000,3493.000000,3420.699951,3421.000000,3421.000000,0
2019-10-02,3423.199951,3493.000000,3421.800049,3423.800049,3423.800049,0
2019-10-03,3438.399902,3448.199951,3423.000000,3438.500000,3438.500000,0
2019-10-04,3444.699951,3445.000000,3404.500000,3444.000000,3444.000000,0
2019-10-07,3404.699951,3439.000000,3387.500000,3405.699951,3405.699951,0
2019-10-08,3391.100098,3447.000000,3391.100098,3439.000000,3439.000000,0
2019-10-09,3413.899902,3448.000000,3406.600098,3448.000000,3448.000000,0
2019-10-10,3405.699951,3465.000000,3405.699951,3464.000000,3464.000000,0
2019-10-11,3426.199951,3465.000000,3413.399902,3465.000000,3465.000000,0
2019-10-14,3416.989990,3416.989990,3384.820068,3414.770020,3414.770020,0
2019-10-15,3385.669922,3435.000000,3384.879883,3384.820068,3384.820068,0
2019-10-16,3378.189941,3406.580078,3378.189941,3450.000000,3450.000000,0
2019-10-17,3392.270020,3456.000000,3392.270020,3456.000000,3456.000000,0
2019-10-18,3408.350098,3456.000000,3406.399902,3456.000000,3456.000000,0
2019-10-21,3398.810059,3436.000000,3381.290039,3424.000000,3424.000000,0
2019-10-22,3384.939941,3404.959961,343.000000,3447.000000,3447.000000,0
2019-10-23,3408.770020,3421.000000,3385.449951,3430.000000,3430.000000,0
2019-10-24,3378.379883,3378.379883,3346.739990,3389.000000,3389.000000,0
2019-10-25,3354.000000,3391.000000,3354.000000,3369.000000,3369.000000,0
2019-10-28,3370.239990,3381.000000,3350.030029,3394.000000,3394.000000,0
2019-10-29,3350.560059,3394.000000,3336.449951,3381.000000,3381.000000,0
2019-10-30,3328.850098,3331.500000,3328.850098,3373.000000,3373.000000,0
2019-10-31,3316.550049,3374.000000,3316.550049,3387.000000,3387.000000,0
2019-11-01,3344.510010,3344.510010,3335.189941,3374.000000,3374.000000,0
2019-11-04,3333.659912,3333.659912,3276.260010,3335.189941,3335.189941,0
2019-11-05,3286.879883,3320.000000,3277.860107,3320.000000,3320.000000,0
2019-11-06,3292.040039,3308.000000,3265.899902,3315.000000,3315.000000,0
2019-11-07,3270.060059,3322.000000,3270.060059,3308.000000,3308.000000,0
2019-11-08,3303.149902,3343.000000,3272.399902,3316.000000,3316.000000,0
2019-11-11,3276.810059,3316.000000,3273.909912,3336.000000,3336.000000,0
2019-11-12,3291.250000,3335.000000,3291.250000,3316.000000,3316.000000,0
2019-11-13,3295.969971,3448.000000,3295.969971,3335.000000,3335.000000,0
2019-11-14,3365.280029,3382.429932,3365.280029,3448.000000,3448.000000,0
2019-11-15,3372.000000,3450.000000,3372.000000,3450.000000,3450.000000,0
2019-11-18,3401.459961,3401.459961,3381.889893,3402.770020,3402.770020,0
2019-11-19,3379.320068,3433.000000,3379.320068,3447.000000,3447.000000,0
2019-11-20,3397.560059,3442.000000,3394.629883,3433.000000,3433.000000,0
2019-11-21,3389.060059,3442.000000,3389.060059,3442.000000,3442.000000,0
2019-11-22,3406.669922,3435.300049,3375.340088,3435.000000,3435.000000,0
2019-11-25,3424.000000,3427.270020,3422.189941,3424.000000,3424.000000,0
2019-11-26,3427.250000,3427.350098,3391.100098,3427.250000,3427.250000,0
2019-11-27,3473.750000,3521.080078,3473.750000,3473.750000,3473.750000,0
2019-11-28,3503.750000,3519.320068,3460.330078,3503.750000,3503.750000,0
2019-11-29,3510.860107,3545.199951,3459.040039,3510.860107,3510.860107,0
2019-12-02,3516.250000,3525.500000,3473.459961,3460.290039,3460.290039,0
2019-12-03,3502.250000,3520.649902,3463.550049,3502.250000,3502.250000,0
2019-12-04,3502.149902,3502.149902,3457.179932,3502.149902,3502.149902,0
2019-12-05,3468.750000,3468.770020,3454.020020,3468.750000,3468.750000,0
2019-12-06,3457.149902,3457.149902,3413.909912,3457.149902,3457.149902,0
2019-12-09,3422.750000,3428.050049,3379.250000,3422.750000,3422.750000,0
2019-12-10,3415.149902,3426.000000,3373.550049,3415.149902,3415.149902,0
2019-12-11,3404.750000,3405.639893,3362.189941,3404.750000,3404.750000,0
2019-12-12,3374.250000,3377.239990,3330.070068,3374.250000,3374.250000,0
2019-12-13,3371.250000,3382.189941,3327.409912,3371.250000,3371.250000,0
2019-12-16,3384.250000,3384.250000,3340.899902,3384.250000,3384.250000,0
2019-12-17,3352.350098,3354.090088,3340.879883,3352.350098,3352.350098,0
2019-12-18,3340.449951,3341.000000,3297.429932,3340.449951,3340.449951,0
2019-12-19,3323.760010,3328.000000,3281.600098,3323.760010,3323.760010,0
2019-12-20,3314.250000,3332.540039,3314.250000,3312.000000,3312.000000,0
2019-12-23,3330.750000,3330.760010,3308.530029,3315.000000,3315.000000,0
2019-12-24,3309.760010,3310.530029,3266.280029,3309.760010,3309.760010,0
2019-12-25,3296.250000,3298.229980,3296.250000,3296.250000,3296.250000,0
2019-12-26,3296.250000,3304.000000,3274.750000,3296.250000,3296.250000,0
2019-12-27,3287.500000,3296.250000,3244.219971,3287.500000,3287.500000,0
2019-12-30,3298.500000,3298.510010,3264.409912,3298.500000,3298.500000,0
2019-12-31,3283.010010,3283.010010,3279.750000,3283.010010,3283.010010,0
